Device,Vendor,OS,Model,"OS Version","Local AS",NeighborIP,State,NeighborName,"Remote AS",VRF,Route-Distinguisher,PW?,Description,"Address Family","Max Prefixes","Max Prefix Action"
sesthit1gpoprtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64800,192.0.2.0,TCP-ESTAB,"vnsgndc1rtr001 (or) krseoso1rtr001 (or) nzakldc1rtr001 (or) esmaddc1rtr001 (or) gbwemdc1rtr001 (or) sebormo1rtr001 (or) indeldc2rtr001 (or) chzrhso1rtr001 (or) dealldc1rtr101 (or) gbmikdc1rtr001 (or) mmyanpo1rtr001 (or) dkcphso1rtr001 (or) dkgredc1rtr001 (or) gbrugdc1rtr001 (or) hrzagdc1rtr001 (or) denurmo1rtr001 (or) ussecso1rtr001 (or) frpardo1rtr001 (or) seeskdc1rtr001 (or) pelimdc1rtr001 (or) gbedimo1rtr001 (or) indelso1rtr001 (or) tristpo1rtr001 (or) clsanso1rtr001 (or) cnbeiso1rtr001 (or) itmilso2rtr001 (or) cnhkgdc1rtr001 (or) twtpeso1rtr001 (or) gbwinco1rtr001 (or) noosldc1rtr001 (or) clsandc1rtr001 (or) esbarmo1rtr001 (or) phmandc1rtr001 (or) usloadc1rtr001 (or) sgsinao1rtr001 (or) usrbbdc1rtr001 (or) twtpedc1rtr001 (or) krseodc1rtr001 (or) cnshadc3rtr001 (or) itstrdc1rtr001 (or) itsomco1rtr001 (or) fikerdc1rtr001 (or) dehamso1rtr001 (or) robucao1rtr001 (or) mxmexso1rtr001 (or) nlnwgdc1rtr001 (or) cobogdc1rtr001 (or) getbsao1rtr001 (or) plboldc1rtr001 (or) gblonho1rtr001 (or) rsbeldc1rtr001 (or) cnguzao1rtr001 (or) mxmexdc1rtr001 (or) frparso1rtr001 (or) tristdc1rtr001 (or) uschicc1rtr001 (or) gblonso1rtr001 (or) jptokso1rtr001 (or) beghldc2rtr001 (or) usatldc1rtr001 (or) atviedc1rtr001 (or) nlmstmo1rtr002 (or) plwardc1rtr001 (or) bgsofdc1rtr001 (or) uymondc1rtr001 (or) frpardc1rtr001 (or) ausyddc1rtr001 (or) beghldc1rtr001 (or) bddhacc1rtr001 (or) rotimco1rtr001 (or) grathso1rtr001 (or) catorso1rtr001 (or) rumosdc1rtr001 (or) plpozdc1rtr001 (or) chberao2rtr001 (or) phmanso1rtr001 (or) plwarao2rtr001 (or) pelimso1rtr001 (or) gbbirao5rtr001 (or) cabradc1rtr001 (or) indeldc1rtr001 (or) chneudc1rtr001 (or) tristso1rtr001 (or) plwarso1rtr001 (or) rumosso1rtr001 (or) gblondc1rtr001 (or) ausydso1rtr001 (or) cnshadc1rtr001 (or) plwarcc1rtr001",64800,STH-CLIENT,,No,,"ipv4 unicast",,
sesthit1gpoprtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64800,192.0.2.2,TCP-ESTAB,"usatldc1rtr001 (or) jptokso1rtr001 (or) uschicc1rtr001 (or) tristdc1rtr001 (or) mxmexdc1rtr001 (or) cnguzao1rtr001 (or) rsbeldc1rtr001 (or) gblonho1rtr001 (or) bddhacc1rtr001 (or) beghldc1rtr001 (or) ausyddc1rtr001 (or) frpardc1rtr001 (or) uymondc1rtr001 (or) bgsofdc1rtr001 (or) plwardc1rtr001 (or) nlmstmo1rtr002 (or) atviedc1rtr001 (or) chneudc1rtr001 (or) cabradc1rtr001 (or) indeldc1rtr001 (or) pelimso1rtr001 (or) plwarao2rtr001 (or) phmanso1rtr001 (or) rumosdc1rtr001 (or) plpozdc1rtr001 (or) catorso1rtr001 (or) grathso1rtr001 (or) plwarcc1rtr001 (or) cnshadc1rtr001 (or) ausydso1rtr001 (or) rumosso1rtr001 (or) gblondc1rtr001 (or) plwarso1rtr001 (or) tristso1rtr001 (or) cnshacc2ipt001 (or) dkgredc1rtr001 (or) dkcphso1rtr001 (or) gbrugdc1rtr001 (or) mmyanpo1rtr001 (or) itmilso2rtr002 (or) gbmikdc1rtr001 (or) dealldc1rtr101 (or) chzrhso1rtr001 (or) indeldc2rtr001 (or) sebormo1rtr001 (or) esmaddc1rtr001 (or) nzakldc1rtr001 (or) krseoso1rtr001 (or) vnsgndc1rtr001 (or) cnbeiso1rtr001 (or) cnhkgdc1rtr001 (or) clsanso1rtr001 (or) indelso1rtr001 (or) tristpo1rtr001 (or) gbedimo1rtr001 (or) pelimdc1rtr001 (or) ussecso1rtr001 (or) denurmo1rtr001 (or) hrzagdc1rtr001 (or) sgsinao1rtr001 (or) usloadc1rtr001 (or) phmandc1rtr001 (or) esbarmo1rtr001 (or) gbwinco1rtr001 (or) clsandc1rtr001 (or) noosldc1rtr001 (or) twtpeso1rtr001 (or) cobogdc1rtr001 (or) mxmexso1rtr001 (or) robucao1rtr001 (or) dehamso1rtr001 (or) krseodc1rtr001 (or) twtpedc1rtr001",64800,lan,,No,,"ipv4 unicast",,
sesthit1gpoprtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64800,10.20.15.230,TCP-ESTAB,,64800,MGMT,,No,,"ipv4 unicast",,
sesthit1gpoprtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64800,10.0.0.2,TCP-ESTAB,sesthcc3gpr001,64800,default,,Yes,"%% sesthcc3gpr001 via VPLS",N/A,N/A,N/A
sesthit1gpoprtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64800,192.0.2.0,TCP-ESTAB,"vnsgndc1rtr001 (or) krseoso1rtr001 (or) nzakldc1rtr001 (or) esmaddc1rtr001 (or) gbwemdc1rtr001 (or) sebormo1rtr001 (or) indeldc2rtr001 (or) chzrhso1rtr001 (or) dealldc1rtr101 (or) gbmikdc1rtr001 (or) mmyanpo1rtr001 (or) dkcphso1rtr001 (or) dkgredc1rtr001 (or) gbrugdc1rtr001 (or) hrzagdc1rtr001 (or) denurmo1rtr001 (or) ussecso1rtr001 (or) frpardo1rtr001 (or) seeskdc1rtr001 (or) pelimdc1rtr001 (or) gbedimo1rtr001 (or) indelso1rtr001 (or) tristpo1rtr001 (or) clsanso1rtr001 (or) cnbeiso1rtr001 (or) itmilso2rtr001 (or) cnhkgdc1rtr001 (or) twtpeso1rtr001 (or) gbwinco1rtr001 (or) noosldc1rtr001 (or) clsandc1rtr001 (or) esbarmo1rtr001 (or) phmandc1rtr001 (or) usloadc1rtr001 (or) sgsinao1rtr001 (or) usrbbdc1rtr001 (or) twtpedc1rtr001 (or) krseodc1rtr001 (or) cnshadc3rtr001 (or) itstrdc1rtr001 (or) itsomco1rtr001 (or) fikerdc1rtr001 (or) dehamso1rtr001 (or) robucao1rtr001 (or) mxmexso1rtr001 (or) nlnwgdc1rtr001 (or) cobogdc1rtr001 (or) getbsao1rtr001 (or) plboldc1rtr001 (or) gblonho1rtr001 (or) rsbeldc1rtr001 (or) cnguzao1rtr001 (or) mxmexdc1rtr001 (or) frparso1rtr001 (or) tristdc1rtr001 (or) uschicc1rtr001 (or) gblonso1rtr001 (or) jptokso1rtr001 (or) beghldc2rtr001 (or) usatldc1rtr001 (or) atviedc1rtr001 (or) nlmstmo1rtr002 (or) plwardc1rtr001 (or) bgsofdc1rtr001 (or) uymondc1rtr001 (or) frpardc1rtr001 (or) ausyddc1rtr001 (or) beghldc1rtr001 (or) bddhacc1rtr001 (or) rotimco1rtr001 (or) grathso1rtr001 (or) catorso1rtr001 (or) rumosdc1rtr001 (or) plpozdc1rtr001 (or) chberao2rtr001 (or) phmanso1rtr001 (or) plwarao2rtr001 (or) pelimso1rtr001 (or) gbbirao5rtr001 (or) cabradc1rtr001 (or) indeldc1rtr001 (or) chneudc1rtr001 (or) tristso1rtr001 (or) plwarso1rtr001 (or) rumosso1rtr001 (or) gblondc1rtr001 (or) ausydso1rtr001 (or) cnshadc1rtr001 (or) plwarcc1rtr001",64800,default,,No,,N/A,N/A,N/A
sesthit1gpoprtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64800,10.0.4.1,TCP-ESTAB,sesthcc4gpr001,64800,default,,Yes,"%% sesthcc1gpr001 via DMVPN",N/A,N/A,N/A
sesthit1gpoprtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64800,10.0.0.1,TCP-ESTAB,sesthcc4gpr001,64800,default,,Yes,"%% sesthcc1gpr001 via VPLS",N/A,N/A,N/A
sesthit1gpoprtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64800,10.0.4.2,TCP-ESTAB,sesthcc3gpr001,64800,default,,Yes,"%% sesthcc3gpr001 via DMVPN",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.160.128.1,,sesthho2rtr001,50100,default,,Yes,"** sesthho2ler001 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.67.0.1,,10.67.0.1,50100,default,,Yes,"** sesthho1swi001 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.160.0.50,,sesthit2ler101,50100,default,,Yes,"** sesthit2ler101 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.21,,10.247.1.21,50100,default,,Yes,"** sesthcc1ler004 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.160.128.2,,10.160.128.2,50100,default,,Yes,"** sesthho2ler002 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.33,,10.247.1.33,50100,default,,Yes,"** sesthcc1ler101 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.63,,sesthcc4ler101,50100,default,,Yes,"** sesthcc4ler101 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.37,,sesthcc3ler101,50100,default,,Yes,"** sesthcc3ler101 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.67.0.2,,10.67.0.2,50100,default,,Yes,"** sesthho1swi002 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.32,,10.247.1.32,50100,default,,Yes,"** sesthcc1ler100 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.36,,sesthcc3ler100,50100,default,,Yes,"** sesthcc3ler100 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.56,,sesthcc4ler005,50100,default,,Yes,"** sesthcc1ler005 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.11,,10.247.1.11,50100,default,,Yes,"** sesthcc1ler001 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.62,,sesthcc4ler100,50100,default,,Yes,"** sesthcc4ler100 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.67.0.50,,sesthho1ler101,50100,default,,Yes,"** sesthho1ler101 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.22,,sesthcc3ler004,50100,default,,Yes,"** sesthcc2ler004 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.57,,sesthcc3ler005,50100,default,,Yes,"** sesthcc1ler005 **",N/A,N/A,N/A
sesthit1ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.12,,10.247.1.12,50100,default,,Yes,"** sesthcc1ler001 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.67.0.1,,10.67.0.1,50100,default,,Yes,"** sesthho1swi001 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.63,,sesthcc4ler101,50100,default,,Yes,"** sesthcc4ler101 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.160.128.1,,sesthho2rtr001,50100,default,,Yes,"** sesthho2ler001 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.33,,10.247.1.33,50100,default,,Yes,"** sesthcc1ler101 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.67.0.2,,10.67.0.2,50100,default,,Yes,"** sesthho1swi002 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.32,,10.247.1.32,50100,default,,Yes,"** sesthcc1ler100 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.37,,sesthcc3ler101,50100,default,,Yes,"** sesthcc3ler101 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.12,,10.247.1.12,50100,default,,Yes,"** sesthcc1ler001 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.56,,sesthcc4ler005,50100,default,,Yes,"** sesthcc1ler005 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.62.0.50,,sesthit1ler101,50100,default,,Yes,"** sesthit1ler101 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.160.128.2,,10.160.128.2,50100,default,,Yes,"** sesthho2ler002 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.67.0.50,,sesthho1ler101,50100,default,,Yes,"** sesthho1ler101 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.62,,sesthcc4ler100,50100,default,,Yes,"** sesthcc4ler100 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.21,,10.247.1.21,50100,default,,Yes,"** sesthcc1ler004 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.36,,sesthcc3ler100,50100,default,,Yes,"** sesthcc3ler100 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.11,,10.247.1.11,50100,default,,Yes,"** sesthcc1ler001 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.57,,sesthcc3ler005,50100,default,,Yes,"** sesthcc1ler005 **",N/A,N/A,N/A
sesthit2ler101,Cisco,IOS,C6880-X-LE,15.2(1)SY5,50100,10.247.1.22,,sesthcc3ler004,50100,default,,Yes,"** sesthcc2ler004 **",N/A,N/A,N/A
sesthit4rtr001,Cisco,XE,WS-C3850-24XS,16.6.5,50273,10.247.1.57,TCP-ESTAB,sesthcc3ler005,50100,default,,No,,N/A,N/A,N/A
sesthit4rtr001,Cisco,XE,WS-C3850-24XS,16.6.5,50273,10.164.252.76,TCP-ESTAB,sesthcc3ler005,50100,lan,,No,,"ipv4 unicast",2000,
sesthro1rtr001,Cisco,XE,WS-C4500X-32,3.6.6E,50282,10.164.252.96,TCP-ESTAB,sesthcc3ler005,50100,lan,,No,,"ipv4 unicast",,
sesthro1rtr001,Cisco,XE,WS-C4500X-32,3.6.6E,50282,10.164.252.62,TCP-ESTAB,sesthcc3ler005,50100,default,,No,sesthcc3ler005-Ten1/8,N/A,N/A,N/A
sesthro4rtr001,Cisco,XE,WS-C3850-12XS,3.7.5E,50283,10.164.252.64,TCP-ESTAB,sesthcc3ler005,50100,default,,No,sesthcc3ler005-Ten5/6,N/A,N/A,N/A
sesthro4rtr001,Cisco,XE,WS-C3850-12XS,3.7.5E,50283,10.164.252.98,TCP-ESTAB,sesthcc3ler005,50100,default,,No,,N/A,N/A,N/A
sesthro4rtr001,Cisco,XE,WS-C3850-12XS,3.7.5E,50283,10.164.252.98,TCP-ESTAB,sesthcc3ler005,50100,lan,,No,,"ipv4 unicast",,
sgsinao1cgf001,Cisco,ASA,ASA5555,9.6(4)3,64899,10.222.216.149,,sgsincc1cgr001,,default,,No,,N/A,N/A,N/A
sgsinao1cgf001,Cisco,ASA,ASA5555,9.6(4)3,64899,10.222.216.17,,sgsincc1cgr001,,default,,No,,N/A,N/A,N/A
sgsinao1cgf001,Cisco,ASA,ASA5555,9.6(4)3,64899,10.222.216.214,,sgsinao1cgr001,,default,,No,,N/A,N/A,N/A
sgsinao1cgf001,Cisco,ASA,ASA5555,9.6(4)3,64899,10.222.216.150,,sgsinao1cgr001,,default,,No,,N/A,N/A,N/A
sgsinao1cgf001,Cisco,ASA,ASA5555,9.6(4)3,64899,10.222.216.85,,sgsincc1cgr001,,default,,No,,N/A,N/A,N/A
sgsinao1cgf001,Cisco,ASA,ASA5555,9.6(4)3,64899,10.222.216.86,,sgsinao1cgr001,,default,,No,,N/A,N/A,N/A
sgsinao1cgf001,Cisco,ASA,ASA5555,9.6(4)3,64899,10.222.216.213,,sgsincc1cgr001,,default,,No,,N/A,N/A,N/A
sgsinao1cgf001,Cisco,ASA,ASA5555,9.6(4)3,64899,10.222.216.18,,sgsinao1cgr001,,default,,No,,N/A,N/A,N/A
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.216.149,TCP-ESTAB,sgsincc1cgr001,64860,eft,,No,"*** sgsincc1cgr001-eft BGP Peer ***","ipv4 unicast",,
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.216.145,TCP-ESTAB,sgsincc1cgf001,64899,eft,,No,"*** sgsincc1cgf001-pri BGP Peer ***","ipv4 unicast",,
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.216.146,TCP-ESTAB,sgsinao1cgf001,64899,eft,,No,"*** sgsinao1cgf001-sec BGP Peer ***","ipv4 unicast",,
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.0.192.2,TCP-ESTAB,sgsincc1gpr201,64860,default,,Yes,"** sgsincc1gpr201 via VPLS",N/A,N/A,N/A
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.0.192.1,TCP-ESTAB,sgsincc1gpr101,64860,default,,Yes,"** sgsincc1gpr101 via VPLS",N/A,N/A,N/A
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.216.85,TCP-ESTAB,sgsincc1cgr001,64860,shop,,No,"*** sgsincc1cgr001-shop BGP Peer ***","ipv4 unicast",,
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.216.81,TCP-ESTAB,sgsincc1cgf001,64899,shop,,No,"*** sgsincc1cgf001-pri BGP Peer ***","ipv4 unicast",,
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.216.82,TCP-ESTAB,sgsinao1cgf001,64899,shop,,No,"*** sgsinao1cgf001-sec BGP Peer ***","ipv4 unicast",,
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.218.66,TCP-ESTAB,,64799,shop,,No,"*** Verizon-1 BGP Peer ***","ipv4 unicast",,
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.216.213,TCP-ESTAB,sgsincc1cgr001,64860,ps,,No,"*** sgsincc1cgr001-ps BGP Peer ***","ipv4 unicast",,
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.216.210,TCP-ESTAB,sgsinao1cgf001,64899,ps,,No,"*** sgsinao1cgf001-sec BGP Peer ***","ipv4 unicast",,
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.218.197,TCP-ESTAB,,64699,ps,,No,"*** Diebold-1 BGP Peer ***","ipv4 unicast",,
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.216.209,TCP-ESTAB,sgsincc1cgf001,64899,ps,,No,"*** sgsincc1cgf001-pri BGP Peer ***","ipv4 unicast",,
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.216.22,TCP-ESTAB,sgsinao1cgf001,64899,client,,No,"*** sgsinao1cgf001-sec BGP Peer ***","ipv4 unicast",,
sgsinao1cgr001,Cisco,XE,ISR4451-X/K9,15.5(3)S3,64860,10.222.216.21,TCP-ESTAB,sgsincc1cgf001,64899,client,,No,"*** sgsincc1cgf001-pri BGP Peer ***","ipv4 unicast",,
sgsinao1rtr001,Cisco,XE,ISR4331/K9,15.5(3)S5,64860,10.0.192.2,TCP-ESTAB,sgsincc1gpr201,64860,default,,Yes,"%% sgsincc1gpr201 via VPLS",N/A,N/A,N/A
sgsinao1rtr001,Cisco,XE,ISR4331/K9,15.5(3)S5,64860,10.0.192.1,TCP-ESTAB,sgsincc1gpr101,64860,default,,Yes,"%% sgsincc1gpr101 via VPLS",N/A,N/A,N/A
sgsinao1rtr001,Cisco,XE,ISR4331/K9,15.5(3)S5,64860,10.0.196.2,shutdown,10.0.196.2,64860,default,,Yes,"%% sgsincc1gpr201 via DMVPN",N/A,N/A,N/A
sgsinao1rtr001,Cisco,XE,ISR4331/K9,15.5(3)S5,64860,10.0.196.1,shutdown,10.0.196.1,64860,default,,Yes,"%% sgsincc1gpr101 via DMVPN",N/A,N/A,N/A
sgsinao1rtr001,Cisco,XE,ISR4331/K9,15.5(3)S5,64860,192.0.2.3,TCP-ESTAB,"gbedimo1rtr002 (or) cnbeiso1rtr002 (or) plpozdc1rtr002 (or) pelimdc1rtr002 (or) tristpo1rtr002 (or) cabradc1rtr002 (or) dealldc1rtr201 (or) clsanso1rtr002 (or) indeldc1rtr002 (or) twtpedc1rtr002 (or) usatldc1rtr002 (or) cnshadc1rtr002 (or) cnhkgdc1rtr002 (or) uymondc1rtr002 (or) catorso1rtr002 (or) phmanso1rtr002 (or) hrzagdc1rtr002 (or) gbwinco1rtr002 (or) gblonho1rtr002 (or) cnguzao1rtr002 (or) chneudc1rtr002 (or) plwarao2rtr002 (or) plwarso1rtr002 (or) mxmexdc1rtr002 (or) esbarmo1rtr002 (or) uschicc1rtr002 (or) ausydso1rtr002 (or) mxmexso1rtr002 (or) dkgredc1rtr002 (or) krseodc1rtr002 (or) tristdc1rtr002 (or) dkcphso1rtr002 (or) sebormo1rtr002 (or) jptokso1rtr002 (or) cobogdc1rtr002 (or) sesthit1gpoprtr002 (or) rumosdc1rtr002 (or) bgsofdc1rtr002 (or) robucao1rtr002 (or) atviedc1rtr002 (or) ausyddc1rtr002 (or) noosldc1rtr002 (or) frpardc1rtr002 (or) clsandc1rtr002 (or) plwarcc1rtr002 (or) beghldc1rtr002 (or) indeldc2rtr002 (or) rumosso1rtr002 (or) bddhapo1rtr001 (or) phmandc1rtr002 (or) gbmikdc1rtr002 (or) tristso1rtr002 (or) dehamso1rtr002 (or) nlmstmo1rtr003 (or) esmaddc1rtr002 (or) pelimso1rtr002 (or) nzakldc1rtr002 (or) sgsinao1rtr002 (or) cnshacc2ipt002 (or) grathso1rtr002 (or) denurmo1rtr002 (or) gbrugdc1rtr002 (or) mmyanpo1rtr002 (or) usloadc1rtr002",64860,lan,,No,,"ipv4 unicast",,
sgsinao1rtr001,Cisco,XE,ISR4331/K9,15.5(3)S5,64860,10.20.207.251,TCP-ESTAB,sgsinao1rtr002,64860,MGMT,,No,,"ipv4 unicast",,
sgsinao1rtr001,Cisco,XE,ISR4331/K9,15.5(3)S5,64860,192.0.2.1,TCP-ESTAB,"krseodc1rtr002 (or) dkgredc1rtr002 (or) mxmexso1rtr002 (or) ausydso1rtr002 (or) uschicc1rtr002 (or) sebormo1rtr002 (or) itsomco1rtr002 (or) dkcphso1rtr002 (or) tristdc1rtr002 (or) gblonho1rtr002 (or) catorso1rtr002 (or) phmanso1rtr002 (or) gbwinco1rtr002 (or) hrzagdc1rtr002 (or) cnhkgdc1rtr002 (or) uymondc1rtr002 (or) esbarmo1rtr002 (or) mxmexdc1rtr002 (or) chneudc1rtr002 (or) plwarso1rtr002 (or) plwarao2rtr002 (or) cnguzao1rtr002 (or) indeldc1rtr002 (or) clsanso1rtr002 (or) seeskdc1rtr002 (or) cnshadc1rtr002 (or) twtpedc1rtr002 (or) usatldc1rtr002 (or) cnbeiso1rtr002 (or) cnshadc3rtr002 (or) gbedimo1rtr002 (or) dealldc1rtr201 (or) cabradc1rtr002 (or) pelimdc1rtr002 (or) tristpo1rtr002 (or) plpozdc1rtr002 (or) gbrugdc1rtr002 (or) denurmo1rtr002 (or) itmilso2rtr002 (or) grathso1rtr002 (or) sgsinao1rtr002 (or) usloadc1rtr002 (or) mmyanpo1rtr002 (or) esmaddc1rtr002 (or) pelimso1rtr002 (or) krseoso1rtr002 (or) dehamso1rtr002 (or) fikerdc1rtr002 (or) nlmstmo1rtr003 (or) gbmikdc1rtr002 (or) itmilso2rtr001 (or) tristso1rtr002 (or) rotimco1rtr002 (or) nzakldc1rtr002 (or) plwardc1rtr002 (or) frpardc1rtr002 (or) noosldc1rtr002 (or) ausyddc1rtr002 (or) phmandc1rtr002 (or) bddhapo1rtr001 (or) rumosso1rtr002 (or) plwarcc1rtr002 (or) clsandc1rtr002 (or) beghldc1rtr002 (or) indeldc2rtr002 (or) sesthho7rtr001 (or) rumosdc1rtr002 (or) sesthit1gpoprtr002 (or) cobogdc1rtr002 (or) jptokso1rtr002 (or) atviedc1rtr002 (or) bgsofdc1rtr002 (or) robucao1rtr002 (or) gbwemdc1rtr002",64860,SIN-CLIENT,,No,,"ipv4 unicast",,
sgsinao1rtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64860,10.20.207.250,TCP-ESTAB,sgsinao1rtr001,64860,MGMT,,No,,"ipv4 unicast",,
sgsinao1rtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64860,10.0.196.1,TCP-ESTAB,10.0.196.1,64860,default,,Yes,"%% sgsincc1gpr101 via DMVPN",N/A,N/A,N/A
sgsinao1rtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64860,10.0.192.1,shutdown,sgsincc1gpr101,64860,default,,Yes,"%% sgsincc1gpr101 via VPLS",N/A,N/A,N/A
sgsinao1rtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64860,10.0.196.2,TCP-ESTAB,10.0.196.2,64860,default,,Yes,"%% sgsincc1gpr201 via DMVPN",N/A,N/A,N/A
sgsinao1rtr002,Cisco,XE,ISR4331/K9,15.5(3)S5,64860,10.0.192.2,shutdown,sgsincc1gpr201,64860,default,,Yes,"%% sgsincc1gpr201 via VPLS",N/A,N/A,N/A
