name,category,strucBreaks
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]-hop-session-detail.26,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]-hop-session-detail.27,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]-hop-session-detail.28,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]-hop-session-detail.29,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]-hop-session-detail.30,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]-hop-session-detail.31,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]-hop-session-detail.32,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]-hop-session-detail.33,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]-hop-session-detail.34,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]-hop-session-detail.25,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]-hop-session-detail.26,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]-hop-session-detail.27,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]-hop-session-detail.28,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]-hop-session-detail.29,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]-hop-session-detail.30,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]-hop-session-detail.31,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]-hop-session-detail.32,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]-hop-session-detail.33,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv4-single-hop-session-details/ipv4-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]-hop-session-detail.34,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.25,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.26,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.27,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.28,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.29,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.30,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.31,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.32,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.33,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/4:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.34,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.25,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.26,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.27,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.28,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.29,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.30,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.31,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.32,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.33,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/5:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.34,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.25,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.26,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.27,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.28,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]-hop-session-detail.29,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]status-information__latency-numb0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]status-information__latency-mini0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]status-information__latency-maxi0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]status-information__latency-aver0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-session-details/ipv6-single-hop-session-detail[interface-name:HundredGigE0/0/0/6:destination-address:2001:420:289:2000:0:1ab:fab0:112destination-address:location:0/0/CPU0]status-information__internal-lab0/0/CPU0,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]status-information__local-discri0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]status-information__remote-discr0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]status-information__to-up-state-0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]status-information__desired-mini0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]status-information__remote-negot0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]status-information__latency-numb0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]status-information__latency-mini0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]status-information__latency-maxi0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]status-information__latency-aver0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/4:destination-address:172.31.11.24:location:0/0/CPU0]status-information__internal-lab0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]status-information__local-discri0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]status-information__remote-discr0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]status-information__to-up-state-0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]status-information__desired-mini0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]status-information__remote-negot0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]status-information__latency-numb0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]status-information__latency-mini0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]status-information__latency-maxi0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]status-information__latency-aver0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/5:destination-address:172.31.11.26:location:0/0/CPU0]status-information__internal-lab0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]status-information__local-discri0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]status-information__remote-discr0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]status-information__to-up-state-0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]status-information__desired-mini0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]status-information__remote-negot0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]status-information__latency-numb0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]status-information__latency-mini0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]status-information__latency-maxi0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]status-information__latency-aver0/0/CPU0.1,Spikes,
Cisco-IOS-XR-ip-bfd-oper:bfd/session-details/session-detail[interface-name:HundredGigE0/0/0/6:destination-address:172.31.11.28:location:0/0/CPU0]status-information__internal-label,Spikes,
Cisco-IOS-XR-ipv4-bgp-oper:bgp/instances/instance/instance-active/default-vrf/process-info[instance-name:default]global__nexthop-count,Square Waves,
Cisco-IOS-XR-ipv4-bgp-oper:bgp/instances/instance/instance-active/default-vrf/process-info[instance-name:default]global__nexthop-memory,Square Waves,
Cisco-IOS-XR-ipv4-bgp-oper:bgp/instances/instance/instance-active/default-vrf/process-info[instance-name:default]vrf__network-count,Square Waves,
openconfig-rib-bgp:bgp-rib/afi-safis/afi-safi/ipv4-unicast/neighbors/neighbor[neighbor-address:172.31.11.24]adj-rib-in-post__num-routes,Square Waves,
openconfig-rib-bgp:bgp-rib/afi-safis/afi-safi/ipv4-unicast/neighbors/neighbor[neighbor-address:172.31.11.26]adj-rib-in-post__num-routes,Square Waves,
openconfig-rib-bgp:bgp-rib/afi-safis/afi-safi/ipv4-unicast/neighbors/neighbor[neighbor-address:172.31.11.28]adj-rib-in-post__num-routes,Square Waves,
openconfig-rib-bgp:bgp-rib/afi-safis/afi-safi/ipv4-unicast/neighbors/neighbor[neighbor-address:172.31.11.30]adj-rib-in-post__num-routes,Square Waves,
openconfig-rib-bgp:bgp-rib/afi-safis/afi-safi/ipv4-unicast/neighbors/neighbor[neighbor-address:172.31.12.24]adj-rib-in-post__num-routes,Square Waves,
openconfig-rib-bgp:bgp-rib/afi-safis/afi-safi/ipv4-unicast/neighbors/neighbor[neighbor-address:172.31.12.26]adj-rib-in-post__num-routes,Square Waves,
openconfig-rib-bgp:bgp-rib/afi-safis/afi-safi/ipv4-unicast/neighbors/neighbor[neighbor-address:172.31.12.28]adj-rib-in-post__num-routes,Square Waves,
openconfig-rib-bgp:bgp-rib/afi-safis/afi-safi/ipv4-unicast/neighbors/neighbor[neighbor-address:172.31.12.30]adj-rib-in-post__num-routes,Square Waves,
openconfig-rib-bgp:bgp-rib/afi-safis/afi-safi/ipv4-unicast/neighbors/neighbor[neighbor-address:172.31.13.24]adj-rib-in-post__num-routes,Square Waves,
